Cycle,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,Battery_ID,capacity_fade_total,capacity_fade_percent,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_trend_5,voltage_rolling_mean_5,temp_rolling_mean_5,capacity_velocity,capacity_acceleration,cycle_normalized,cycles_from_start,voltage_change,resistance_proxy,internal_resistance,energy_discharged,power_avg,voltage_efficiency,discharge_capacity_ratio,temp_capacity_interaction,voltage_capacity_ratio,power_to_energy_ratio,degradation_acceleration_abs,remaining_capacity,estimated_cycles_to_eol
410,3.4942333590450834,-1.7436362428649814,33.7850680599871,1468.147484076433,1.4229203181741186,B0005,0.43356710264403886,23.354163232248837,1.4312994902021445,0.006000238721022321,-0.0036881796657095376,3.4951810891980912,33.65689299829774,-0.005144555273641327,0.0001864613624082967,0.6688417618270799,409,-0.0012774051885964255,0.7057666409549168,1.0531137459494166,4.972015643027049,6.092671925858853,83.19603235821627,0.7664583676775116,-0.12460540102345719,2.4556774644478048,1.2253927508058942,0.0001864613624082967,0.12337912360140835,23.982466323873386
414,3.491197414255986,-1.7425325036061032,33.61126807392732,1463.1330575079871,1.417429032731308,B0005,0.4390583880868495,23.64995222501188,1.427051109318795,0.0069249389629238425,-0.004250837076103424,3.4939031760687542,33.67425328566866,-0.005491285442810634,-0.000346730169169307,0.6753670473083198,413,-0.0030359447890973,0.7088025857440141,1.0576438483994504,4.948524573962906,6.0835249708466375,83.12374795847586,0.7635004777498812,-0.1428760245035016,2.463049178221389,1.2293613742681275,0.000346730169169307,0.11788783815859771,21.46816795199387
418,3.4889094081576237,-1.7419837011363046,33.45598581472246,1458.7075352564102,1.412409228794446,B0005,0.44407819202371135,23.92034478897817,1.4228438686462883,0.008318834787837232,-0.005260916329517991,3.492545265300489,33.687365944744684,-0.005019803936861855,0.0004714815059487787,0.6818923327895595,417,-0.0022880060983623274,0.7110905918423764,1.0610579098372952,4.927767846509597,6.077623323751691,83.06927162280057,0.7607965521102183,-0.17600914209279567,2.470183100641138,1.233342055278954,0.0004714815059487787,0.11286803422173586,22.484550321360885
422,3.487376295811431,-1.7421680980861822,33.723267448788484,1458.4665512820513,1.412578792940193,B0005,0.4439086278779645,23.91121118840294,1.418680449217565,0.006785432282580781,-0.004148325039480688,3.491445448300761,33.69727900901685,0.00016956414574686995,0.005189368082608725,0.6884176182707994,421,-0.0015331123461925777,0.712623704188569,1.063345552228094,4.926193798465553,6.075595728584636,83.03276894789121,0.7608878881159705,-0.13989507477091329,2.4688012543021967,1.2333245457125759,0.005189368082608725,0.11303759836748273,666.6362034827125
426,3.491994243745711,-1.735841378420618,34.050076369857344,1458.8291474358973,1.4075983731469897,B0005,0.4488890476711678,24.179482318999046,1.4145871491574111,0.005812439892924493,-0.003549412984537395,3.4907421442031668,33.72513315345654,-0.0049804197932032945,-0.0051499839389501645,0.6949429037520392,425,0.004617947934280053,0.708005756254289,1.056454854700808,4.915325416535116,6.061548101500419,83.1427200891836,0.7582051768100095,-0.12085778319166157,2.4808171921502047,1.2331936520640971,0.0051499839389501645,0.10805717857427943,21.69639971348268
430,3.491585878898649,-1.7567879869499758,33.889346908026745,1467.6625987261145,1.4333920485221476,B0005,0.4230953722960098,22.790101756226868,1.4166814952270168,0.009967308275004853,0.002711517593422212,3.4902126481738804,33.74598892306447,0.025793675375157976,0.03077409516836127,0.7014681892332789,429,-0.00040836484706208154,0.708414121101351,1.0570641986522615,5.0048114355455375,6.1339761274533195,83.1329971166345,0.7720989824377313,0.09189156037070316,2.435890364048367,1.2256158311756056,0.03077409516836127,0.1338508539494374,5.189289699999476
432,3.495576227046425,-1.7573176114092575,34.067648550088656,1472.271019047619,1.4382550176792908,B0005,0.41823240313886667,22.528157123442877,1.4208466922166134,0.013923924248066936,0.007250483335164307,3.491088410731968,33.83726501829674,0.004862969157143127,-0.02093070621801485,0.7047308319738989,431,0.0039903481477758795,0.7044237729535752,1.0511099777502069,5.0275300482299645,6.142837665812208,83.22800540586725,0.7747184287655712,0.24700691808065228,2.4304286681278144,1.2218400699514285,0.02093070621801485,0.13871382310658054,28.524512211397916
436,3.4938988589692483,-1.7427628393326555,33.75168100943646,1463.249463258786,1.4173547174485526,B0005,0.43913270336960486,23.65395522992977,1.4218357899474348,0.013338048892533007,0.004020849354901975,3.492086300894293,33.896404057239536,-0.02090030023073819,-0.025763269387881316,0.7112561174551386,435,-0.0016773680771766664,0.7061011410307518,1.053612872158338,4.952094030048179,6.089037095798373,83.18806807069639,0.7634604477007023,0.13571042481364984,2.465084298205026,1.2295883436080741,0.025763269387881316,0.11781352287584235,5.636929688817261
440,3.49159162968384,-1.7352637407600366,33.46482299584788,1458.6525224358975,1.406981663677643,B0005,0.44950575714051433,24.212701475909615,1.4207163640949247,0.014493978883392407,-0.0017270750012288044,3.4929293676687747,33.84471516665142,-0.010373053770909468,0.01052724645982872,0.7177814029363785,439,-0.0023072292854084964,0.7084083703161603,1.0570556175851171,4.912605400015502,6.058832352531613,83.13313404009142,0.7578729852409039,-0.0577962592166757,2.481618431726632,1.2333236356643857,0.01052724645982872,0.10744046910493288,10.357650840126023
444,3.4885729299834787,-1.7344350518111926,33.40210697922146,1453.3070739549842,1.4012037783587625,B0005,0.4552836424593949,24.523928218094284,1.4194374451372793,0.016130583084538165,-0.009564989432841918,3.4922451049163286,33.71512128852424,-0.005777885318880571,0.004595168452028897,0.7243066884176182,443,-0.0030186997003611715,0.7114270700165215,1.0615599876769684,4.888201570572949,6.050703170563019,83.06126023770187,0.7547607178190572,-0.31949080029090854,2.489697061814708,1.2378178524773504,0.004595168452028897,0.10166258378605231,17.595119697832423
448,3.4869021151089825,-1.7280392046289716,33.410688917712235,1454.121260450161,1.3967008232726328,B0005,0.45978659754552464,24.766480633781825,1.4120992000873762,0.016535996029220696,-0.009925932790310631,3.491308352158395,33.61938969046134,-0.004502955086129745,0.001274930232750826,0.7308319738988581,447,-0.0016708148744961626,0.7130978848910177,1.06405310368609,4.870159054843801,6.025503557612005,83.02147893116624,0.7523351936621817,-0.3316322526751879,2.4965275719812094,1.2372293162826198,0.001274930232750826,0.09715962869992256,21.576859382674968
452,3.4855485210036417,-1.7326888725308258,33.38984948261314,1444.7104627831716,1.391284788852726,B0005,0.46520263196543143,25.058216217830108,1.4027051543220632,0.010020343066149675,-0.006242069759666488,3.4893028109498383,33.48382987696624,-0.00541603441990679,-0.0009130793337770449,0.7373572593800979,451,-0.0013535941053408607,0.7144514789963585,1.0660728769029735,4.849390638080483,6.0393711370092875,82.9892505000867,0.7494178378216989,-0.20842176973523519,2.5052732186325968,1.2453876348059743,0.0009130793337770449,0.09174359428001577,16.939256135967224
456,3.4838912547260388,-1.7260735249920125,33.3700433438796,1444.6623171521035,1.3862287677978349,B0005,0.47025865302032255,25.330559622810622,1.39647996439192,0.008135197683836082,-0.005142478126565442,3.487301290101196,33.40750234385486,-0.005056021054891113,0.0003600133650156767,0.7438825448613376,455,-0.0016572662776028757,0.7161087452739614,1.068545776295442,4.829470281180529,6.013452458733819,82.9497917791914,0.7466944037718938,-0.17160471797844157,2.5132152323317842,1.2451577727203393,0.0003600133650156767,0.08668757322512466,17.145413811373373
460,3.483198941484065,-1.7195393742714093,33.27215987470977,1444.2311326860843,1.3804366761974138,B0005,0.4760507446207436,25.642551588685,1.3911709668958738,0.00822951853937272,-0.005200625979749507,3.4856227524612415,33.36896971962724,-0.005792091600421045,-0.0007360705455299321,0.7504078303425775,459,-0.0006923132419736078,0.716801058515935,1.0695788154748496,4.808335569316613,5.989497728302345,82.93330813057298,0.74357448411315,-0.17303605904679473,2.523258764088313,1.2456488616399968,0.0007360705455299321,0.08089548162470361,13.966540449536929
464,3.4836274447098883,-1.7185829844462923,33.222444215660225,1439.5553149350649,1.3752364150256224,B0005,0.481251005792535,25.92266451126541,1.385977494229246,0.008504289319519331,-0.005377692914933325,3.4846336554065234,33.33303716691499,-0.005200261171791398,0.0005918304286296472,0.7569331158238173,463,0.00042850322582310696,0.7163725552901119,1.0689394219258892,4.790811318347696,5.986902850628531,82.94351058833067,0.740773354887346,-0.17866010287532363,2.533111693850096,1.2496636692203011,0.0005918304286296472,0.07569522045291222,14.55604208179347
468,3.480172442538601,-1.717672415155695,33.26207748383125,1435.4171009771985,1.3705128024895008,B0005,0.4859746183286566,26.177102676757524,1.3807398900726195,0.008311079437194776,-0.005253632549866424,3.4832877208924473,33.3033148801388,-0.004723612536121635,0.000476648635669763,0.763458401305057,467,-0.003455002171287358,0.7198275574613993,1.0740948232550662,4.769620887370309,5.977796204533573,82.86124863187145,0.7382289732324248,-0.17474673294523493,2.5393213665840686,1.2533063624327971,0.000476648635669763,0.07097160791679058,15.02485806658953
472,3.478452148610975,-1.7177080769362936,33.312029905516525,1435.3610716612377,1.3705085566270399,B0005,0.4859788641911176,26.177331380836712,1.3765846436274822,0.006772205961470266,-0.0041364296049504964,3.481868446413914,33.28775096471948,-4.245862460949823e-06,0.004719366673660685,0.7699836867862969,471,-0.00172029392762596,0.7215478513890252,1.0766617697174337,4.767248433489053,5.974965350905476,82.82028925264225,0.7382266861916329,-0.13779286670217483,2.5380740104036983,1.2533362660381682,0.004719366673660685,0.07096736205432963,15.02485806658953
476,3.4785782556105507,-1.7109669363015376,33.25287943255863,1434.9915504885992,1.3647355108681518,B0005,0.4917519099500056,26.488297439327095,1.3722859922415458,0.005883279098094552,-0.0036130189057108184,3.4808058465908163,33.264318182455284,-0.00577304575888804,-0.00576879989642709,0.7765089722675367,475,0.0001261069995757147,0.7214217443894495,1.076473598433886,4.747339272765509,5.9517323806871305,82.8232918002512,0.7351170256067291,-0.12014328205915675,2.5489028664592426,1.253698553804859,0.00576879989642709,0.06519431629544159,11.29288057262841
480,3.4825195584604582,-1.7184206130755166,33.745054045019884,1439.9368214285714,1.375392016895762,B0005,0.48109540392239536,25.914282990960192,1.3712770603812152,0.004375383254485136,-0.0005466087881071302,3.4806699699860943,33.358897016517304,0.010656506027610257,0.016429551786498298,0.7830342577487766,479,0.003941302849907569,0.7174804415395419,1.0705925607546734,4.7898295993898685,5.984433394697098,82.91713234429662,0.7408571700903981,-0.018445343096157932,2.5320196101766315,1.2494042367309683,0.016429551786498298,0.07585082232305185,7.117794718693697
482,3.4886823636752826,-1.7260471943596487,33.88841975386692,1444.7526084142394,1.3861115151535393,B0005,0.4703759056646182,25.336875455763803,1.373452080406799,0.008020394521592976,0.0036080885596798218,3.4816809537791733,33.492092124158646,0.010719498257777182,6.299223016692501e-05,0.7862969004893964,481,0.006162805214824374,0.7113176363247176,1.0613966955653538,4.835702797003377,6.021630405833709,83.06386580179243,0.746631245442362,0.12227241961955491,2.51688433833467,1.2452441058960937,6.299223016692501e-05,0.08657032058082903,8.075967596526334
484,3.4858502383832755,-1.712021613408506,33.7353756996425,1439.4842727272726,1.3698500035838939,B0005,0.48663741723426357,26.212804448726164,1.3733195206256774,0.008086325732573684,0.0020058898199094956,3.4828165129481086,33.58675176732089,-0.016261511569645393,-0.026981009827422575,0.7895595432300163,483,-0.0028321252920071593,0.7141497616167247,1.0656226675824334,4.775091961542247,5.96785094921736,82.99643424722085,0.7378719555127383,0.06766944668673508,2.544694841963251,1.249787647501113,0.026981009827422575,0.07030880901118364,4.323633058960264
488,3.478794177297151,-1.711022510206629,33.59131052719714,1434.9474820846906,1.3647827949260758,B0005,0.49170462589208164,26.485750475776804,1.3721743682854846,0.008943879933654319,-0.000544744519602165,3.4828849186853432,33.64260789165702,-0.0050672086578180675,0.011194302911827325,0.7960848287112561,487,-0.007056061086124554,0.7212058227028493,1.0761514096493614,4.747798440264164,5.952295145731176,82.82843279278931,0.735142495242232,-0.018298682315945152,2.5489727671175557,1.253695838317853,0.011194302911827325,0.06524160035336557,12.875254357782556
492,3.4812826020756744,-1.703421414006958,33.32366688599416,1430.2198071895425,1.3543220466259964,B0005,0.502165374192161,27.049220401981277,1.3700916754370536,0.011849606475790676,-0.006346866076699553,3.4834257879783683,33.65676538234412,-0.01046074830007937,-0.0053935396422613024,0.802610114192496,491,0.0024884247785235125,0.7187173979243258,1.0724382923270712,4.714777778526602,5.930091332585567,82.88768100180177,0.7295077959801872,-0.21150085090995252,2.570498361706911,1.2577668791929273,0.0053935396422613024,0.0547808520532862,5.236800511954824
496,3.480352041587074,-1.703574708739156,33.691961507697364,1430.6596274509802,1.3546417018378962,B0005,0.5018457189802612,27.032002121463172,1.3659416124254802,0.013097190959897063,-0.007846758358918451,3.4829922846036916,33.64614687487962,0.0003196552118998053,0.010780403511979175,0.8091353996737357,495,-0.000930560488600296,0.7196479584129261,1.0738268335035945,4.7146300126105105,5.929039715556427,82.86552479969224,0.7296799787853683,-0.26437268058888297,2.5692048582773896,1.2575832461291045,0.010780403511979175,0.055100507265186005,172.37481265425777
500,3.4781127815565127,-1.7034912994217157,33.887639684793655,1430.695022875817,1.3547039213192407,B0005,0.5017834994989168,27.028650658875993,1.3596600936586207,0.007216629743306666,-0.004043325761748693,3.480878368179938,33.64599086106496,6.221948134443878e-05,-0.0002574357305553665,0.8156606851549756,499,-0.0022392600305614074,0.7218872184434875,1.0771681582164607,4.711813023965179,5.924934861788982,82.81220908467887,0.7297134934112401,-0.13701876654238354,2.5674339070115404,1.2574639171065647,0.0002574357305553665,0.055162726746530444,172.37481265425777
504,3.4765867130506125,-1.7023383270190764,33.67308060941856,1425.914206557377,1.349314997503458,B0005,0.5071724233146995,27.318925925778032,1.3555530924425334,0.005638449136012696,-0.003055372015199248,3.479025663113405,33.63353184302018,-0.005388923815782709,-0.005451143297127148,0.8221859706362153,503,-0.0015260685059002022,0.7234132869493877,1.0794452901005203,4.691010592040442,5.9183268088313294,82.77587412025268,0.7268107407422197,-0.1028837881595659,2.57655678583807,1.2616315168576593,0.005451143297127148,0.049773802930747735,9.236315938439072
508,3.4733769291841643,-1.7014238498912502,33.411988203265814,1421.5815888157892,1.3441891937970554,B0005,0.5122982270211021,27.59502818474963,1.3514343722167292,0.004644887986684558,-0.002559240999232085,3.4779422134908073,33.597667378233915,-0.005125803706402587,0.00026312010938012165,0.8287112561174551,507,-0.0032097838664482126,0.7266230708158359,1.0842347875280407,4.668875734193354,5.909686346975969,82.69945069486106,0.7240497181525036,-0.08550933007565664,2.583994087448803,1.2657621841796547,0.00026312010938012165,0.04464799922434515,8.710438749064036
512,3.4726366397371127,-1.6950436046971957,33.29926524979532,1421.1297171052631,1.3389913790695755,B0005,0.5174960417485819,27.875009329205174,1.348368238705445,0.006815120671280948,-0.004181537305882872,3.476213021023095,33.59278705099415,-0.005197814727479821,-7.2011021077234e-05,0.835236541598695,511,-0.000740289447051623,0.7273633602628875,1.0853394146773439,4.6498305232491335,5.8862705276235525,82.68182475564554,0.7212499067079483,-0.13924211990050825,2.593471992441163,1.2659107677564212,7.2011021077234e-05,0.039450184496865326,7.589763499706902
516,3.473439372740961,-1.695057731610264,33.59980731390034,1421.0231644736843,1.3389145230206971,B0005,0.5175728977974603,27.87914919290781,1.3452228029420055,0.00682515657184313,-0.0041902415030970475,3.4748304872538727,33.57435621223474,-7.685604887841535e-05,0.005120958678601406,0.8417618270799347,515,0.000802733003848477,0.726560627259039,1.0841416120162033,4.650638420994773,5.8876802640440715,82.70093744621335,0.721208508070922,-0.14079130710276894,2.5942204024380935,1.265993984280699,0.005120958678601406,0.03937332844798691,7.589763499706902
520,3.4754777099091454,-1.6937809113323188,33.61961195858585,1416.9057326732673,1.3340066759761655,B0005,0.5224807448419919,28.14351118047079,1.3410833538733902,0.005843067567492004,-0.003589131383094377,3.4743034729243996,33.52075066699318,-0.004907847044531621,-0.004830990995653206,0.8482871125611745,519,0.0020383371681842455,0.7245222900908548,1.081100095506171,4.636310467225155,5.886697802805073,82.74946928355108,0.7185648881952921,-0.12066520436801549,2.605292591482684,1.2696944789222189,0.004830990995653206,0.03446548140345529,7.022525578065258
524,3.4722884821666766,-1.6869434054016965,33.3945201718652,1416.9549372937295,1.3286444309174914,B0005,0.527842989900666,28.432349391737038,1.3369492405561971,0.005875332697952023,-0.003607422885253932,3.473443826747612,33.46503857948251,-0.005362245058674109,-0.0004543980141424875,0.8548123980424144,523,-0.00318922774246877,0.7277115178333236,1.0858589199952582,4.613436754369704,5.857554156643341,82.67353528968277,0.7156765060826296,-0.12046815631006061,2.6134068689610945,1.2696725821797055,0.0004543980141424875,0.02910323634478118,5.427434969183853
528,3.471373665098864,-1.6860649112944592,33.16734508187535,1411.9015264900663,1.3231708992276219,B0005,0.5333165215905356,28.727182075680425,1.3327455816423102,0.006840141861867937,-0.00419110517871151,3.4730431739305514,33.41610995520441,-0.005473531689869526,-0.00011128663119541748,0.8613376835236541,527,-0.0009148170678128231,0.7286263349011364,1.0872239695360515,4.5932206140039495,5.852961330714837,82.65175393092532,0.7127281792431958,-0.13900783173675949,2.623526308752118,1.2742608776225886,0.00011128663119541748,0.023629704654911654,4.317085566279953
532,3.4726160162875095,-1.6795829780331424,33.10962161613893,1412.1604337748345,1.3181691588445197,B0005,0.5383182619736377,28.996601643355056,1.3285811375972991,0.008274951779607024,-0.005232650510090114,3.4730390492406316,33.37818122847314,-0.005001740383102193,0.00047179130676733294,0.867862969004894,531,0.001242351188645685,0.7273839837124907,1.085370188076093,4.577495333179713,5.832546750201763,82.68133372113118,0.7100339835664494,-0.17325107843858006,2.634423657227373,1.27417863387536,0.00047179130676733294,0.01862796427180946,3.7242965138178508
536,3.4738146874457896,-1.679793840292355,33.46501751186519,1412.1636125827815,1.3184664436640334,B0005,0.538020977154124,28.980588347698966,1.3244915217259663,0.006815473149370267,-0.004155573669723728,3.473114112181597,33.35122326806611,0.0002972848195137434,0.005299025202615937,0.8743882544861338,535,0.0011986711582800957,0.7261853125542106,1.083581584024264,4.580108096904536,5.8352925142885494,82.70987351061403,0.7101941165230103,-0.13906634562915046,2.6347387938004845,1.2740512649106097,0.005299025202615937,0.018925249091323204,63.660327904662125
540,3.4701426486639693,-1.6851739865098712,33.4426191014044,1407.472318936877,1.318293040102702,B0005,0.5381943807154554,28.98992875902559,1.3213487945512736,0.00459080713369793,-0.002540723719316988,3.472047099932561,33.31582469662982,-0.0001734035613314422,-0.0004706883808451856,0.8809135399673735,539,-0.0036720387818203193,0.7298573513360309,1.089060837778114,4.5746649018972665,5.847794121006984,82.6224440158088,0.7101007124097442,-0.08496845558702153,2.632299908367586,1.2782999949530092,0.0004706883808451856,0.018751845529991762,108.13991008033355
544,3.467523652225441,-1.6863812036302581,33.037928170775885,1412.2711490066226,1.323872422244268,B0005,0.5326149985738895,28.68939442310711,1.3203943928166288,0.0028674907996604597,0.00015269272914740484,3.4710941339443147,33.24450629641195,0.005579382141565947,0.0057527857028973894,0.8874388254486134,543,-0.002618996438528143,0.7324763477745591,1.0929687883526478,4.590558936660985,5.847566710256328,82.5600869577486,0.7131060557689289,0.005044651417771698,2.619227951245628,1.273824558390192,0.0057527857028973894,0.02433122767155771,4.360917939334541
547,3.4767525840839255,-1.715777469309528,33.4949493613756,1425.7798721311476,1.3601216766554785,B0005,0.496365744162679,26.736822377386737,1.3277845483022004,0.018237092125680296,0.008931101420215179,3.472169917741327,33.310027152312,0.03624925441121052,0.03066987226964457,0.8923327895595432,546,0.00922893185848439,0.7232474159160747,1.0791977846856986,4.728806553980496,5.96533375013488,82.77982343056965,0.7326317762261326,0.2991467898114171,2.556207024531228,1.2614882173840525,0.03066987226964457,0.06058048208276823,1.6712200862270146
551,3.4758956827369127,-1.7007216920098716,33.491363029025784,1416.5705247524752,1.3395306867947354,B0005,0.516956734023422,27.845959429964694,1.3320568538922433,0.017920792369420957,0.008395712281417982,3.4728258510312076,33.38637543488937,-0.020590989860743036,-0.056840244271953555,0.8988580750407831,550,-0.0008569013470127729,0.7241043172630874,1.080476414951137,4.656068931123433,5.91153118679413,82.75942101754555,0.721540405700353,0.2811838479042199,2.5948608098364123,1.2696399632914743,0.056840244271953555,0.03998949222202519,1.9420869269750662
555,3.475812179626641,-1.6928138295817332,33.329808599922345,1412.0950198675496,1.3290286565120697,B0005,0.5274587643060877,28.41165301694507,1.3341692964618506,0.016483156992399894,0.0037129497369203053,3.473225349467378,33.3593336525008,-0.01050203028266572,0.010088959578077317,0.9053833605220228,554,-8.350311027172097e-05,0.7241878203733592,1.08060101459662,4.619453991377483,5.883902926700605,82.75743284825336,0.7158834698305493,0.1237519040726858,2.6153026592734534,1.2737225952857847,0.010088959578077317,0.02948746193935947,2.807786794143075
559,3.4746554404904435,-1.6861104874993165,33.27302769298771,1412.0039006622515,1.3236741274998955,B0005,0.5328132933182619,28.700075602098618,1.3352455139412893,0.015322203602841694,-0.0031489609632153986,3.474127907832673,33.32541537081747,-0.005354529012174147,0.005147501270491572,0.9119086460032626,558,-0.0011567391361975154,0.7253445595095567,1.082327049540917,4.599311508553953,5.858652978657494,82.72989144024865,0.7129992439790138,-0.10477546533320321,2.6250082012656986,1.2738108666397951,0.005147501270491572,0.024132932927185324,4.507013198045296
563,3.472301781313945,-1.685043785043406,33.229879126701434,1407.4806644518271,1.318633896753293,B0005,0.5378535240648645,28.971568459528346,1.3341978088430944,0.016433121081945307,-0.009883211909921133,3.4750835336503734,33.363805562002575,-0.0050402307466026475,0.00031429826557149987,0.9184339314845025,562,-0.002353659176498546,0.7276982186860552,1.0858390755962954,4.578694828597407,5.85098053639821,82.6738519360463,0.7102843154047166,-0.32841793715025525,2.6332568803694176,1.2778708246407726,0.00031429826557149987,0.019092702180582677,3.788061130624239
567,3.4729305773503527,-1.678524839793589,33.20860833999321,1407.898392026578,1.3134751321324272,B0005,0.5430122886857303,29.24944616357399,1.324868499938484,0.010029858654140437,-0.006250586908339502,3.474319132303659,33.3065373577261,-0.00515876462086573,-0.0001185338742630826,0.9249592169657422,566,0.0006287960364077527,0.7270694226496475,1.0849008139799012,4.561607948972001,5.829400240961258,82.68882327024649,0.7075055383642601,-0.2075732925341356,2.644077906303448,1.2779266228424924,0.0001185338742630826,0.013933937559716947,2.7010221601036317
571,3.4696192030612285,-1.6839115230941766,33.236115055926255,1402.69259,1.3132020634442203,B0005,0.5432853573739371,29.264155053337788,1.3196027752683812,0.00679851075693297,-0.00418521815031674,3.4730638363685222,33.25548776310619,-0.0002730686882068678,0.004885695932658862,0.9314845024469821,570,-0.0033113742891242026,0.7303807969387717,1.0898419001399693,4.556311096825697,5.842531756783637,82.60998102526734,0.7073584494666222,-0.13910039197807803,2.642106115765028,1.282294301821056,0.004885695932658862,0.013660868871510079,50.027225608382665
575,3.470018470757559,-1.6773783325850857,33.18660088296571,1402.5220166666666,1.3077959946944353,B0005,0.5486914261237221,29.555353834927296,1.3153562429048544,0.006026330533112531,-0.0037188098919995172,3.471905094594706,33.226846219714865,-0.005406068749784998,-0.00513300006157813,0.9380097879282219,574,0.00039926769633069625,0.729981529242441,1.0892461305542172,4.538076257572445,5.820533796518764,82.6194873989895,0.704446461650727,-0.1234146596454128,2.653333153515525,1.2825993804767715,0.00513300006157813,0.008254800121725081,1.5269506371063777
579,3.470762691935287,-1.676425373206175,33.174058099115534,1398.2912274247494,1.3030329186405918,B0005,0.5534545021775656,29.81191770928656,1.3112280011329935,0.00597352188680057,-0.003688109366339565,3.471126544883675,33.20705230094043,-0.004763076053843518,0.00064299269594148,0.9445350734094616,578,0.0007442211777277663,0.7292373080647132,1.0881356366504087,4.522518040381314,5.818474641137682,82.63720695084015,0.7018808229071344,-0.12234955439484091,2.663603230804185,1.2865564248024757,0.00064299269594148,0.003491724067881563,0.733081737181994
583,3.468111467035994,-1.67627880896028,33.253984518546055,1398.6769130434782,1.3033573559038205,B0005,0.5531300649143369,29.79444184278779,1.308172692963099,0.0050783137272118325,-0.003040469726084241,3.470288482028084,33.21187337930935,0.00032443726322872735,0.005087513317072245,0.9510603588907015,582,-0.0026512248992931475,0.7318885329640064,1.0920916771077351,4.520188591655753,5.813521759304585,82.57408254847604,0.7020555815721221,-0.10110773320031331,2.6609060449357824,1.2861237183856264,0.005087513317072245,0.0038161613311102904,11.762401436668227
587,3.4648625780221494,-1.6817992883033976,33.3198093248819,1393.6352751677853,1.3034100438655642,B0005,0.5530773769525932,29.79160379707022,1.3061596753097264,0.004400648990939516,-0.0024022677947927082,3.4686748821624436,33.23411357628709,5.268796174373591e-05,-0.00027174930148499143,0.9575856443719413,586,-0.003248889013844458,0.7351374219778508,1.0969395255054921,4.516136684808002,5.827203417786726,82.49672804814641,0.7020839620292978,-0.08004310486979756,2.6583058756753917,1.2903071418075254,0.00027174930148499143,0.0038688492928540263,11.762401436668227
591,3.467864133752208,-1.6750812261110137,33.33765795318198,1393.5037281879195,1.2978870806495706,B0005,0.5586003401685868,30.089099118291397,1.3030966787507965,0.0035140325247542937,-0.0019440702864757541,3.468323868300639,33.25442215573823,-0.005522963215993659,-0.005575651177737395,0.964110929853181,590,0.0030015557300586693,0.7321358662477921,1.0924607368873716,4.500896056645005,5.808954105152057,82.56819366076685,0.699109008817086,-0.0648107502474732,2.6719305442324,1.2906216966676822,0.005575651177737395,-0.001654113923139633,11.762401436668227
595,3.464021404592563,-1.675366426273468,33.29076744042025,1393.605275167785,1.2980735056918902,B0005,0.5584139151262673,30.079057302751515,1.3011521809502873,0.002899872286014781,-0.0015389101151654027,3.4671244550676406,33.275255467229144,0.00018642504231958235,0.005709388258313242,0.9706362153344209,594,-0.0038427291596452307,0.7359785954074374,1.0981946872686303,4.496554408451214,5.803505161147041,82.47670010934674,0.6992094269724848,-0.05123149875568176,2.6685864778868544,1.2906560521628363,0.005709388258313242,-0.0014676888808200506,11.762401436668227
599,3.4664623858156745,-1.6744879201095209,33.27568841807217,1388.9813872053871,1.293463613844243,B0005,0.5630238069739144,30.327369884671167,1.2992383199910176,0.004210095252132669,-0.0025124022292831202,3.466264393843718,33.29558153102047,-0.004609891847647152,-0.004796316889966734,0.9771615008156607,598,0.002440981223111649,0.7335376141843257,1.094552363119978,4.483742964812279,5.804549390562376,82.53481870989701,0.6967263011532883,-0.08360191376249503,2.679984460879547,1.2945767489607636,0.004796316889966734,-0.006077580728467202,11.762401436668227
603,3.46850906693551,-1.6674467270234996,33.32067807371405,1389.3044511784512,1.288003392619118,B0005,0.5684840281990395,30.62148559824378,1.2961675273340771,0.005766452692501455,-0.0035236769298221914,3.4663439138236205,33.30892024205407,-0.005460221225125128,-0.0008503293774779763,0.9836867862969005,602,0.002046681119835636,0.7314909330644901,1.0914983961345763,4.467451445543108,5.783554091312949,82.58354921275024,0.6937851440175622,-0.11741130461437833,2.6929347289081256,1.2945980861376418,0.0008503293774779763,-0.01153780195359233,11.762401436668227
607,3.466806213058136,-1.6674702882406252,33.37314972896719,1388.6851851851852,1.2874525221379407,B0005,0.5690348986802167,30.651158327237248,1.2929760229885525,0.005137525584893545,-0.0030939230096034224,3.4667326408308186,33.31958832287113,-0.0005508704811771903,0.004909350743947938,0.9902120717781403,606,-0.001702853877374011,0.7331937869418641,1.0940393193258164,4.46334840276518,5.78079635536244,82.54300507281276,0.6934884167276275,-0.10325395584939182,2.692764318253201,1.2951703146859566,0.004909350743947938,-0.01208867243476952,11.762401436668227
611,3.471070722008039,-1.6888978346592105,33.71351889594897,1393.789744966443,1.3090153642307354,B0005,0.547472056587422,29.489672294474804,1.2952016797047854,0.008859330076006307,0.0015872625371386462,3.4673739584819843,33.39476051142453,0.021562842092794687,0.022113712573971878,0.9967373572593801,610,0.004264508949902712,0.7289292779919614,1.0876760078085839,4.543684905439995,5.862283826348359,82.6445410001914,0.705103277055252,0.053512205538655655,2.651665379075112,1.2902047453443903,0.022113712573971878,0.009474169658025167,0.43937481048432847
