Cycle,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,Battery_ID,capacity_fade_total,capacity_fade_percent,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_trend_5,voltage_rolling_mean_5,temp_rolling_mean_5,capacity_velocity,capacity_acceleration,cycle_normalized,cycles_from_start,voltage_change,resistance_proxy,internal_resistance,energy_discharged,power_avg,voltage_efficiency,discharge_capacity_ratio,temp_capacity_interaction,voltage_capacity_ratio,power_to_energy_ratio,degradation_acceleration_abs,remaining_capacity,estimated_cycles_to_eol
45,3.397536794846482,-3.920549166756126,52.793663259837146,807.1893797468354,1.7312214443143976,B0029,-0.03371411210863462,-1.9860952273370192,1.7534256139053561,0.019856475150945557,-0.012481586152368386,3.3986588785976957,52.76910010454869,-0.00679767824591293,0.007577340066193372,0.4838709677419355,44,-0.0029692760203574586,0.8024632051535181,0.9612479559362058,5.881888557085436,13.320210050058655,80.89373321063053,1.0198609522733701,-0.658948656276783,1.9625084971102484,2.2646144891699582,0.007577340066193372,0.5429663117703636,79.8752591882117
49,3.391570729569499,-3.9453058787745463,52.75741582344694,810.2079113924051,1.7379128985265808,B0029,-0.04040556632081782,-2.3802881763293655,1.7450512914240452,0.01389536723585787,-0.00767646011978991,3.3979299318502556,52.77634744997497,0.006691454212183201,0.013489132458096131,0.5268817204301075,48,-0.00596606527698329,0.8084292704305014,0.9683945366338031,5.894254517184038,13.38078393765022,80.75168403736902,1.0238028817632936,-0.4049901985918636,1.9515193957331838,2.270140167622563,0.013489132458096131,0.5496577659825468,82.14324548194308
51,3.4006008999743154,-3.895864092268878,52.866554147425745,808.8723312101911,1.7224270683625882,B0029,-0.02491973615682519,-1.468019353085454,1.7363949349272587,0.01098616278918206,-0.006004036905338786,3.3978622376666037,52.79652492668472,-0.015485830163992631,-0.022177284376175832,0.5483870967741935,50,0.009030170404816573,0.7993991000256848,0.9575775511475653,5.857287038813939,13.248278938347164,80.96668809462655,1.0146801935308545,-0.31741274215923543,1.9743076281349143,2.2618456036994647,0.022177284376175832,0.5341719358185542,34.49423958300931
53,3.3937647508109445,-3.9179079273158917,52.88238533970063,801.5549096774193,1.7184213765608034,B0029,-0.020914044355040406,-1.2320444193819433,1.7296003820649362,0.008930671276617008,-0.0047989867950825275,3.3967958492136163,52.81268027760349,-0.004005691801784783,0.011480138362207848,0.5698924731182796,52,-0.0068361491633708305,0.8062352491890556,0.9657663807008257,5.831917894812075,13.296457820647442,80.80392263835581,1.0123204441938194,-0.25378186893768917,1.9749316419719607,2.2799459904049115,0.011480138362207848,0.5301662440167694,132.35322891804796
55,3.3990916405291434,-3.89292863950299,52.89174684629843,799.2601558441559,1.7010220930648232,B0029,-0.0035147608590602175,-0.20705423725581742,1.7222009761658388,0.014063382684755427,-0.007989022446492742,3.396512963146077,52.83835308334178,-0.01739928349598019,-0.013393591694195406,0.5913978494623656,54,0.005326889718198835,0.8009083594708568,0.9593854503102084,5.781929976892027,13.232421195711105,80.93075334593198,1.0020705423725582,-0.4225533527892899,1.998264252056137,2.2885820562676473,0.013393591694195406,0.5127669605207892,29.47057909822869
57,3.396460061958035,-3.891007378210508,52.86276331800625,796.1958496732027,1.693698739563104,B0029,0.003808592642658981,0.22436384046188754,1.7146964352155798,0.017610599801824535,-0.010983329322471931,3.3962976165683876,52.852173094975605,-0.007323353501719199,0.01007592999426099,0.6129032258064516,56,-0.002631578571108406,0.8035399380419652,0.9625377437812587,5.752580125914746,13.215651160876034,80.86809671328655,0.9977563615953812,-0.5806091384175517,2.005350764347953,2.297343256696411,0.01007592999426099,0.50544360701907,69.01805394214743
61,3.3953349055125526,-3.8931180785218142,52.85514927949408,805.080448051948,1.713072721286705,B0029,-0.01556538908094196,-0.9169556316859081,1.7097283997676047,0.01204946366763047,-0.004343133114946613,3.3970504517569986,52.87171978618503,0.01937398172360094,0.02669733522532014,0.6559139784946236,60,-0.0011251564454823892,0.8046650944874476,0.9638855368344261,5.816455606266126,13.218439703287075,80.84130727410839,1.009169556316859,-0.22955694913121732,1.982014460519974,2.2725935858681217,0.02669733522532014,0.5248175887426709,27.088783102512693
63,3.397203474478597,-3.8906661202538677,52.84555100149494,798.3979868421053,1.6976972688567131,B0029,-0.0001899366509501288,-0.011189150547192198,1.7047824398664297,0.010511156321973263,-0.0029397587186298134,3.3963709666578543,52.86751915699887,-0.015375452429991832,-0.03474943415359277,0.6774193548387096,62,0.0018685689660444815,0.8027965255214031,0.9616472309686855,5.767423060372851,13.217384461762602,80.88579701139517,1.0001118915054719,-0.15535316929744122,2.0010655237528825,2.291731389115077,0.03474943415359277,0.5094421363126791,33.13347289338592
65,3.389787970407681,-3.8880091290817527,52.82153486606997,795.0183708609272,1.6899314034061208,B0029,0.007575928799642195,0.446297265166916,1.6990844452354934,0.00886192141441738,-0.001818285002379799,3.3955756105772017,52.85534906227274,-0.007765865450592324,0.0076095869793995075,0.6989247311827957,64,-0.007415504070916068,0.8102120295923192,0.970530053364313,5.728509142080238,13.17952657459657,80.70923739065907,0.9955370273483308,-0.09604460464965667,2.0058731162551537,2.3006905021383255,0.0076095869793995075,0.5016762708620868,64.60017547996824
67,3.3967598380460484,-3.8880141667450476,52.81580315824478,787.44477852349,1.685023551367069,B0029,0.012483780838693948,0.7354183750400867,1.6958847368959424,0.010687588532953504,-0.004049169427265452,3.3951092500805826,52.84016032466201,-0.004907852039051752,0.002858013411540572,0.7204301075268817,66,0.006971867638367435,0.8032401619539518,0.9621786504920076,5.723620325445383,13.20665037135365,80.87523423919163,0.9926458162495991,-0.2138601354248349,2.0158530337989866,2.307394554569092,0.002858013411540572,0.496768418823035,101.2191106965433
69,3.3957223246260377,-3.886820317431477,52.80521928839473,784.9722837837838,1.678389965463405,B0029,0.01911736674235809,1.126202307327694,1.6928229820760023,0.01333524395023696,-0.008203922913624439,3.3949617026141836,52.8286515187397,-0.006633585903664141,-0.0017257338646123888,0.7419354838709677,68,-0.0010375134200106828,0.8042776753739624,0.9634214584461129,5.699346275152409,13.198562523712129,80.85053153871517,0.988737976926723,-0.4332099484790247,2.0232022321990444,2.3158028809820266,0.0017257338646123888,0.4901348329193709,73.88685999357286
73,3.3892258428534876,-3.88571106427998,52.80312343851032,788.026358108108,1.6737947494868326,B0029,0.023712582718930397,1.3969060556644524,1.684967387716028,0.009417866112782168,-0.005934647668247788,3.393739890082371,52.81824635054295,-0.004595215976572309,0.002038369927091832,0.7849462365591398,72,-0.006496481772550133,0.8107741571465126,0.9712034100478016,5.672868420593252,13.169552356919437,80.69585340127351,0.9860309394433555,-0.3133679333905554,2.0248754179044877,2.3214979408146053,0.002038369927091832,0.48553961694279857,105.66197963669494
75,3.3940321153796114,-3.85843433412322,52.85759471288148,785.8253877551022,1.6687898927884715,B0029,0.028717439417291546,1.6917417010491338,1.6791859125023798,0.008475243337483224,-0.0053511823115536565,3.393105618262573,52.82065509282025,-0.005004856698361149,-0.0004096407217888398,0.8064516129032258,74,0.004806272526123756,0.8059678846203888,0.9654461122530386,5.663926489944971,13.095650045097555,80.8102884614193,0.9830825829895087,-0.28285062585884346,2.0338283027999045,2.3121151145492336,0.0004096407217888398,0.4805347602444374,96.01369014257483
77,3.3906922693966584,-3.8565643666104146,52.85638451770691,782.6680479452054,1.6492566306631427,B0029,0.048250701542620344,2.8424443669367103,1.6710509579537842,0.013571366066371295,-0.008113391408278808,3.393286478060369,52.82762502314764,-0.0195332621253288,-0.01452840542696765,0.8279569892473119,76,-0.0033398459829530047,0.8093077306033418,0.9694468192058778,5.592121707840698,13.076422984296553,80.73076831896805,0.9715755563306329,-0.4288445360186442,2.055891246005365,2.3383652337112295,0.01452840542696765,0.4610014981191086,23.600845325334962
79,3.3912179554575785,-3.85547414018331,52.882092513244274,779.1555172413792,1.6409676757039668,B0029,0.056539656501796154,3.3307459372400943,1.662239782821164,0.01626587206216257,-0.009938269834256755,3.3921781015426746,52.84088289414753,-0.00828895495917581,0.01124430716615299,0.8494623655913979,78,0.000525686060920183,0.8087820445424216,0.9688171147555323,5.5648790461727815,13.07475313099201,80.74328465375187,0.966692540627599,-0.5255565047967505,2.0665964392033276,2.349512545108075,0.01124430716615299,0.4527125431599328,54.61635940713896
81,3.3923453388185667,-3.8555734475773074,52.87120880021078,775.7176805555555,1.6456360229757092,B0029,0.051871309230053786,3.0557340310661005,1.6556889943236246,0.014650995424381176,-0.008413967010675186,3.3915027043811805,52.85408079651076,0.004668347271742368,0.012957302230918177,0.8709677419354839,80,0.0011273833609881656,0.8076546611814335,0.9674666541433239,5.582565691933571,13.07943661336151,80.77012711472777,0.969442659689339,-0.4448566066594931,2.0614189841836246,2.342907783827857,0.012957302230918177,0.4573808904316752,97.97490713688205
85,3.3840832974347714,-3.854823111014098,52.8949932373189,785.5913103448277,1.654547743574037,B0029,0.042959588631726,2.5307453945370444,1.6518395931410654,0.010700482508080547,-0.0032104906116304445,3.3904741952974375,52.87245475627246,0.008911720598327788,0.00424337332658542,0.9139784946236559,84,-0.008262041383795271,0.8159167025652287,0.977363519620806,5.5991273838372875,13.045042504548352,80.57341184368502,0.9746925460546295,-0.16981887919066818,2.045322240218172,2.329834920742258,0.00424337332658542,0.46629261103000297,52.323522251976684
87,3.3935243600466607,-3.8279463752523526,52.90577737967025,782.0463472222223,1.6461201520877546,B0029,0.05138718011800836,3.0272140298348633,1.647305645000922,0.005015406831975052,0.0007307110719294171,3.3903726442308475,52.88209128963022,-0.00842759148628236,-0.017339312084610148,0.9354838709677419,86,0.009441062611889262,0.8064756399533395,0.9660543379919635,5.58614883567351,12.990229273371174,80.79819904873001,0.9697278597016513,0.038658837300357955,2.061528956888532,2.325435582814179,0.017339312084610148,0.4578650195437206,54.32928497886854
89,3.388551594762018,-3.851886221713202,52.85049305569667,773.8812957746479,1.6275119188151763,B0029,0.06999541339058668,4.123423331528927,1.6429567026313285,0.00992516971331967,-0.0026427384665537006,3.389944509303919,52.88091299722818,-0.018608233272578323,-0.010180641786295963,0.956989247311828,88,-0.004972765284642744,0.8114484052379822,0.9720110727487913,5.514908107995358,13.052315199428115,80.67979987528614,0.9587657666847107,-0.1396700309746188,2.0820441040019375,2.366733034138001,0.010180641786295963,0.4392567862711423,23.605507295442436
91,3.3876827466759964,-3.8509488961783584,52.93318563948955,770.2329716312056,1.6200530533464497,B0029,0.07745427885931333,4.562824406694506,1.6387737781598255,0.014380304344208849,-0.007820176401738085,3.389237467547603,52.891131622477225,-0.00745886546872665,0.011149367803851673,0.978494623655914,90,-0.0008688480860215009,0.8123172533240037,0.9730518412741811,5.488225777521535,13.045793133914398,80.65911301609515,0.9543717559330549,-0.4139468492067575,2.09109370812163,2.377051102260927,0.011149367803851673,0.43179792080241564,57.89056292982458
93,3.3850191492367943,-3.849366331322892,52.91920185424772,766.929957142857,1.612079811711934,B0029,0.08542752049382907,5.0325273342309185,1.6320625359070704,0.017800605256988775,-0.01110029624655126,3.387772229631248,52.90073023328462,-0.007973241634515738,-0.0005143761657890877,1.0,92,-0.002663597439202192,0.8149808507632059,0.9762424892408753,5.456921032742942,13.030178743955377,80.59569402944749,0.9496747266576908,-0.5874188177131944,2.0997838473283177,2.3878261506389635,0.0005143761657890877,0.4238246791678999,53.15588045559606
13,3.374148303155992,-3.8401506129683893,54.14161744851121,838.64668,1.7506745293461339,B0030,-0.0946039197285935,-5.712553509444969,1.7568244942060793,0.016198890360649625,-0.008556111199626812,3.3795365967348685,54.164616500192736,0.012505722309926304,0.026091947147943717,0.13978494623655913,12,-0.009089422067636299,0.8258516968440084,0.967546987287446,5.907035492571672,12.957237674610733,80.33686436085694,1.0571255350944497,-0.4632416994171172,1.9273418597209016,2.193526294349334,0.026091947147943717,0.5914251026138557,47.292358486516
15,3.3806295984219497,-3.8162308411426897,54.21167948917778,838.3911321839082,1.7491047649061158,B0030,-0.0930341552885754,-5.617765012450833,1.75033447219712,0.008470784437728402,-0.0026809428361696075,3.3800474776920355,54.184304174469446,-0.0015697644400181066,-0.01407548674994441,0.16129032258064516,14,0.006481295265957865,0.8193704015780505,0.9599536654691797,5.91307533898248,12.90126293597767,80.49118091480833,1.0561776501245084,-0.14533841376323403,1.9327770790238554,2.1818194757176412,0.01407548674994441,0.5898553381738376,375.76041547165755
17,3.387081847293872,-3.790540920260821,54.18634900836399,832.7867558139534,1.7252544028765475,B0030,-0.06918379325900714,-4.17758716670811,1.742991507207846,0.01130335592253461,-0.004206530012544866,3.381090406581163,54.19000832399256,-0.02385036202956825,-0.022280597589550144,0.1827956989247312,16,0.006452248871922528,0.812918152706128,0.952394373672463,5.843577869946983,12.838872342440036,80.64480588794933,1.041775871667081,-0.22793650337391388,1.9632361706462131,2.197090999414802,0.022280597589550144,0.5660049761442694,23.7315045969772
19,3.3879461849049983,-3.7878863152954003,54.15360140656882,826.576488235294,1.7112621367644252,B0030,-0.0551915271468848,-3.332679586628915,1.7348929281858858,0.01668144248655461,-0.00792334670131525,3.382608731800088,54.17832485522928,-0.013992266112122342,0.009858095917445908,0.20430107526881722,18,0.0008643376111261425,0.8120538150950019,0.9513817375601438,5.7976640276234095,12.833154990758903,80.66538535488091,1.033326795866289,-0.4290777590690779,1.9797938095625545,2.2135044268888926,0.009858095917445908,0.552012710032147,39.45127298243029
21,3.3883925705991067,-3.78521295034333,54.168189231806274,821.521125,1.6990418392711273,B0030,-0.042971229653586906,-2.5947703802020166,1.72706753463287,0.022811550618945898,-0.014110800829170824,3.3836397008751837,54.172287316885615,-0.012220297493297894,0.0017719686188244488,0.22580645161290322,20,0.0004463856941083755,0.8116074294008935,0.9508587633564783,5.757020745323329,12.825787439078864,80.67601358569301,1.0259477038020202,-0.7643565295268541,1.9942961334328853,2.2278515236370815,0.0017719686188244488,0.5397924125388491,44.171789830394324
25,3.3829900242224884,-3.8087556215689466,54.22057063412252,825.6457023809523,1.7185770039532977,B0030,-0.06250639433575733,-3.7743797862696695,1.7206480295543027,0.018642800561629924,-0.008726808551105802,3.385408045088483,54.18807795400787,0.019535164682170425,0.03175546217546832,0.26881720430107525,24,-0.0054025463766183,0.8170099757775118,0.9571882502248271,5.813928860232179,12.88498227246907,80.54738152910687,1.0377437978626967,-0.47317253945569654,1.968483237259947,2.2162263388882453,0.03175546217546832,0.5593275772210196,28.631833225931953
27,3.3872270612733906,-3.7838496795424073,54.24400266886001,823.7229940119762,1.70324722921867,B0030,-0.04717661960112962,-2.848708220963162,1.7114765224168136,0.010754480469729271,-0.0036699480126882998,3.3867275376587713,54.19454258994432,-0.01532977473462771,-0.034864939416798135,0.2903225806451613,26,0.00423703705090217,0.8127729387266096,0.9522242446421153,5.7692851068484,12.816758030336688,80.64826336365215,1.0284870822096317,-0.19907266979484164,1.9886878447042664,2.221550468206645,0.034864939416798135,0.5439978024863918,35.48635331591538
29,3.387969833955272,-3.7810084173912366,54.24150010859244,818.0071575757574,1.689458044662304,B0030,-0.0333874350447636,-2.016063496983032,1.7043172507739648,0.011195344133586806,-0.003940279425669993,3.3869051349910513,54.20557280999001,-0.013789184556366019,0.0015405901782616915,0.3118279569892473,28,0.0007427726818813873,0.8120301660447282,0.9513540309302102,5.723832891048945,12.809942460052474,80.66594842750648,1.0201606349698302,-0.2137266668953635,2.005358963875586,2.2380007774309663,0.0015405901782616915,0.5302086179300258,38.4510494991704
31,3.3908449439184096,-3.7778398595622393,54.183697227073836,811.8878588957057,1.6756136292719177,B0030,-0.019543019654377325,-1.180083719914012,1.6971875492754633,0.01599098300372223,-0.0075975379289415345,3.3874848867937333,54.211591974091014,-0.013844415390386278,-5.523083402025897e-05,0.3333333333333333,30,0.0028751099631376675,0.8091550560815906,0.947985624721705,5.681746002777459,12.810069186730054,80.7344034266288,1.01180083719914,-0.41166269481297774,2.023643687710865,2.2546008182111614,5.523083402025897e-05,0.5163642025396395,37.29765309542856
33,3.3859058007878593,-3.7765035959555266,54.228866401573256,810.6080925925926,1.6718407140871654,B0030,-0.015770104469625013,-0.9522603914374776,1.691747324238671,0.0194543669269994,-0.012110617967901976,3.3869875328314842,54.22372740804442,-0.0037729151847523124,0.010071500205633965,0.3548387096774194,32,-0.0049391431305503275,0.8140941992121409,0.9537722000523701,5.66069517182105,12.786885432242027,80.61680478066332,1.0095226039143748,-0.6567450838218488,2.025256217448074,2.258889596439526,0.010071500205633965,0.5125912873548872,135.86080318647245
37,3.375492904033759,-3.8520176715688708,54.15865206479903,818.562901840491,1.7233056681204446,B0030,-0.06723505850290423,-4.0599149645214565,1.6926930570721006,0.02112767658860652,0.002249954722841178,3.385488108793738,54.21134369417972,0.05146495403327922,0.05523786921803153,0.3978494623655914,36,-0.010412896754100398,0.8245070959662413,0.9659716868632182,5.817006054221717,13.002458316593366,80.36887866747044,1.0405991496452145,0.1218545149959067,1.9587313884456163,2.2352492322329245,0.05523786921803153,0.5640562413881665,10.960006707155047
39,3.381550645715128,-3.8026336945838506,54.242750421230845,822.6176319018405,1.709207290507283,B0030,-0.05313668088974266,-3.208599958308194,1.6938850693298229,0.022021238397683756,0.008719053053848454,3.384352825682086,54.21109324465389,-0.014098377613161572,-0.06556333164644079,0.41935483870967744,38,0.006057741681368967,0.8184493542848723,0.9588745897258357,5.779771016875907,12.858798425338122,80.51311061226495,1.032085999583082,0.47294541870937234,1.9784321448286726,2.2247937483669697,0.06556333164644079,0.5499578637750049,39.008592255437286
41,3.3864480900407194,-3.7747932414905923,54.26601179807604,816.8468322981369,1.684001734344571,B0030,-0.027931124727030632,-1.6865902072545784,1.6927938072662763,0.022426921661463515,0.005414278656542263,3.384048476899175,54.215995582550605,-0.02520555616271203,-0.011107178549550456,0.44086021505376344,40,0.004897444325591582,0.8135519099592807,0.9531368676617625,5.702784456896431,12.783141362944432,80.62971642954093,1.0168659020725457,0.29381130945399375,2.010952851755082,2.241561374020661,0.011107178549550456,0.5247523076122929,20.818914061042936
43,3.387180494037813,-3.7717048923113476,54.24164371768822,810.1207106918239,1.66898698813004,B0030,-0.012916378512499715,-0.7799412922062953,1.6914684790379009,0.023846859896748777,-0.004501138569012705,3.383315586923056,54.227584880673476,-0.015014746214530916,0.010190809948181112,0.46236559139784944,42,0.0007324039970937335,0.812819505962187,0.9522788016390452,5.653160170996991,12.775445240503988,80.64715461994793,1.0077994129220629,-0.24414915458433215,2.0294828648321968,2.2598767510687585,0.010190809948181112,0.5097375613977619,33.94912935021505
45,3.3813445010797873,-3.7701783748857105,54.32282816477177,807.1893797468354,1.6620689362837142,B0030,-0.005998326666173837,-0.36220235002897094,1.6895141234772104,0.026147071234875335,-0.016269376605070527,3.3824033269814415,54.24637723331318,-0.006918051846325879,0.008096694368205037,0.4838709677419355,44,-0.005835992958025837,0.8186554989202128,0.9591161035734568,5.6200276581184685,12.748271916009726,80.5082024066616,1.0036220235002897,-0.8837985496652042,2.0344189264738137,2.2683646222975575,0.008096694368205037,0.5028195095514361,72.68224071180956
49,3.385606758982866,-3.770286001350055,54.27566161448939,810.2079113924051,1.6687049625248174,B0030,-0.012634352907276991,-0.7629114866180022,1.678593982358085,0.018904910846823737,-0.010293745402579135,3.384426097971263,54.269779143251256,0.0066360262411031545,0.013554078087429033,0.5268817204301075,48,0.004262257903078659,0.8143932410171342,0.9541225498774052,5.6495787998722715,12.76470576946923,80.60968473768727,1.00762911486618,-0.5586998422160909,2.0288827773726443,2.2594083951458153,0.013554078087429033,0.5094555357925392,76.77117559255593
51,3.3887947335699504,-3.74290317214084,54.346520622463046,808.8723312101911,1.652762183550463,B0030,0.0033084260670774857,0.19977566462830634,1.667304960966721,0.01142890841716452,-0.006276112719344029,3.385874915542227,54.2905331834977,-0.015942778974354477,-0.02257880521545763,0.5483870967741935,50,0.003187974587084419,0.8112052664300498,0.9503875993783387,5.600871783459381,12.68393055801314,80.68558889452262,0.9980022433537169,-0.3410848893307329,2.050382545836173,2.26463505118464,0.02257880521545763,0.49351275681818474,30.95525300902988
53,3.390949417762555,-3.7394250053816305,54.369563893787316,801.5549096774193,1.648481366235244,B0030,0.0075892433822963845,0.4582681039215517,1.6602008873448557,0.009296315905923521,-0.005031799652284502,3.3867751810865947,54.31124360263995,-0.004280817315218899,0.011661961659135578,0.5698924731182796,52,0.0021546841926047833,0.809050582237445,0.947863225804878,5.589916929027822,12.68020104476558,80.73689089910845,0.9954173189607844,-0.273576752695619,2.057014102322983,2.2684059898848754,0.011661961659135578,0.48923193950296584,114.28470394279113
55,3.3873404080498895,-3.737622424800312,54.38101073340462,799.2601558441559,1.6307406443132095,B0030,0.025329965304330848,1.5295220600636499,1.6525516185814897,0.014524459947757747,-0.008288018023058327,3.386807163889009,54.33911700578322,-0.017740721922034464,-0.013459904606815565,0.5913978494623656,54,-0.003609009712665756,0.8126595919501107,0.9520914504218706,5.523873679531447,12.660599469559505,80.65096209642594,0.9847047793993635,-0.45071079707058587,2.077179114816554,2.2919784564359222,0.013459904606815565,0.4714912175809314,26.576777408101208
57,3.3880651957973615,-3.7356557463501385,54.366222070376075,796.1958496732027,1.62323023017929,B0030,0.032840379438250356,1.9830301466333398,1.6447838773606047,0.018106043261232156,-0.011297100392830963,3.3881513028325245,54.347795786904086,-0.007510414133919507,0.010230307788114956,0.6129032258064516,56,0.0007247877474720887,0.8119348042026386,0.951242307404826,5.499609847636592,12.65664521768932,80.66821894755623,0.9801696985336666,-0.6141806687079809,2.0872363838511934,2.3013714733106747,0.010230307788114956,0.46398080344701187,61.77832475995186
61,3.3873336724752856,-3.737388532394875,54.36082826974155,805.080448051948,1.6541906540394393,B0030,0.0018799555781010557,0.11351904726666336,1.6418810156635293,0.0140129521532816,-0.002239419507800143,3.3884966855310084,54.36482911795453,0.0309604238601493,0.03847083799406881,0.6559139784946236,60,-0.0007315233220759332,0.8126663275247146,0.9520993416509381,5.6032957031217085,12.65978202290415,80.65080172560204,0.9988648095273334,-0.12173669928743272,2.0477286969332162,2.259345694686634,0.03847083799406881,0.49494122730716117,15.986254889236985
63,3.391596603751742,-3.733773399938973,54.329082038301124,798.3979868421053,1.638514396616985,B0030,0.01755621300055532,1.0601125881105893,1.6390314582768337,0.012627210053305344,0.00035160704897082965,3.3890570595673664,54.36134140112214,-0.015676257422454265,-0.046636681282603565,0.6774193548387096,62,0.004262931276456605,0.808403396248258,0.9471049990476461,5.557179862764501,12.663453182411615,80.75230008932719,0.9893988741188942,0.019102488208781163,2.0699217600738318,2.278755321068912,0.046636681282603565,0.4792649698847069,30.57266520759095
65,3.3844695827460796,-3.7318248243234815,54.350797312061744,795.0183708609272,1.618847673357618,B0030,0.037222936259922346,2.247666013982264,1.6331047197013084,0.013966379250281612,-0.0008501775473489453,3.3877610925640718,54.35758808477702,-0.019666723259367025,-0.00399046583691276,0.6989247311827957,64,-0.007127021005662648,0.8155304172539206,0.9554548368317365,5.4789407095781195,12.630247606059555,80.5826091130019,0.9775233398601774,-0.0462078275552283,2.09066587205603,2.305235313822567,0.00399046583691276,0.4595982466253399,23.369335123299646
67,3.3883015570002266,-3.72789586160175,54.30570319180817,787.44477852349,1.6134212267751404,B0030,0.04264938284239994,2.5753360149450124,1.6296408361936945,0.01659892763112326,-0.005496098749012007,3.3879533223541385,54.34252657645773,-0.005426446582477595,0.01424027667688943,0.7204301075268817,66,0.0038319742541470525,0.8116984429997736,0.9509653925899535,5.466757654779424,12.631235352199912,80.67384659524349,0.9742466398505498,-0.29846950737671424,2.1000725047932245,2.3105533754833267,0.01424027667688943,0.4541718000428623,83.69598652448127
69,3.389973588057286,-3.7258803546166885,54.311769035681074,784.9722837837838,1.6066443601761986,B0030,0.049426249441341774,2.9845496414404984,1.6263236621930761,0.019588398460648346,-0.012018575756832578,3.388335000806124,54.33163596951873,-0.006776866598941833,-0.0013504200164642377,0.7419354838709677,68,0.0016720310570592645,0.8100264119427143,0.9490064832384427,5.44648194639851,12.630635994412089,80.7136568585068,0.970154503585595,-0.6527501106429269,2.109971361481337,2.3190448657897607,0.0013504200164642377,0.44739493344392045,66.01796374651649
73,3.386403894086122,-3.7258300678775145,54.31694947968931,788.026358108108,1.6138387876938998,B0030,0.04223182192364061,2.5501220587082214,1.6182532889239685,0.012129196698398643,-0.006155453102759236,3.3881490451282916,54.322860211508285,0.007194427517701163,0.013971294116642996,0.7849462365591398,72,-0.003569693971163801,0.8135961059138781,0.9531886465257939,5.4651099550738484,12.617165450563576,80.62866414490767,0.9744987794129177,-0.33434543520717025,2.0983532679401855,2.3086754986237206,0.013971294116642996,0.4545893609616216,63.186314664113354
75,3.382990062267617,-3.7235246959842048,54.37602664745592,785.8253877551022,1.596329501327274,B0030,0.059741108290266354,3.6074010337073257,1.609816309866026,0.00869908831013257,-0.004461878314192943,3.386427736831466,54.332249133339246,-0.017509286366625743,-0.024703713884326906,0.8064516129032258,74,-0.0034138318185052974,0.8170099377323834,0.9571882056521157,5.400366839094788,12.596647043122614,80.54738243494324,0.9639259896629268,-0.2426192141102612,2.1192304342272803,2.332553957618566,0.024703713884326906,0.43708007459499587,24.962757787096873
77,3.3809665909442286,-3.7209177432015643,54.40922760509475,782.6680479452054,1.5890785867406987,B0030,0.0669920228768417,4.045239525886708,1.6038624925426421,0.010885132980518587,-0.005900013891780953,3.385727138471096,54.343935191945846,-0.007250914586575341,0.010258371780050402,0.8279569892473119,76,-0.002023471323388204,0.8190334090557716,0.959558853542395,5.372621612155172,12.580298577416086,80.49920454629115,0.9595476047411329,-0.3210151987111307,2.1276270532842596,2.3415567828104735,0.010258371780050402,0.42982916000842053,59.279302614352254
79,3.3813241868366974,-3.7188832576508455,54.43118438830086,779.1555172413792,1.5805481432309574,B0030,0.075522466386583,4.560340962999425,1.5972878758338058,0.013322969257765537,-0.007695263484368385,3.3843316644383905,54.36903143124439,-0.008530443509741303,-0.0012795289231659623,0.8494623655913979,78,0.0003575958924688649,0.8186758131633027,0.95913990322753,5.344345665166669,12.574749907116853,80.50771873420707,0.9543965903700058,-0.4188623056342141,2.1393364076367787,2.352907295850351,0.0012795289231659623,0.4212987164986792,49.38766853301109
81,3.3870672693934285,-3.7178481811964144,54.42543761419732,775.7176805555555,1.5846131054270807,B0030,0.07145750419045971,4.314882697360494,1.592881624883982,0.01309615218130031,-0.007423272262995744,3.383750400705618,54.391765146947634,0.00406496219612329,0.012595405705864593,0.8709677419354839,80,0.005743082556731061,0.8129327306065717,0.9524114527723899,5.367191184043943,12.592601887104264,80.64445879508163,0.9568511730263951,-0.40401484144287625,2.1374727104005333,2.346218246247806,0.012595405705864593,0.4253636786948025,104.64148451379627
85,3.382718302752806,-3.719718780129346,54.40878572720797,785.5913103448277,1.5936651221220735,B0030,0.06240548749546693,3.7682866378432442,1.5888468917696168,0.00644307081644751,-0.000979423972401897,3.383013282438955,54.41013239645137,0.009052016694992782,0.004987054498869492,0.9139784946236559,84,-0.004348966640622454,0.8172816972471941,0.9575065922351145,5.3909201770611235,12.58276079863688,80.5409119703049,0.9623171336215676,-0.05328926905050566,2.122602958298094,2.3340655000194066,0.004987054498869492,0.4344156953897953,47.99104001101731
87,3.3896129797375174,-3.6895994891111914,54.42284720424547,782.0463472222223,1.5849874126960888,B0030,0.0710831969214516,4.292280565130483,1.5865784740433797,0.004980717423377764,0.0004934630801896184,3.3843378659329355,54.41949650780928,-0.00867770942598467,-0.01772972612097745,0.9354838709677419,86,0.0068946769847113565,0.8103870202624828,0.949428962837039,5.372493906795247,12.506314318324208,80.70507094613136,0.9570771943486952,0.02685566581409593,2.1385740685294983,2.3278415081133828,0.01772972612097745,0.42573798596381063,49.06110184894808
